Mês;Mês2;GR;N.PoscB;PoscB;Rul.Pos;Posc;N.ResB;Posc2;Cod1;CodG;6810/910;6810/911;Coef_Fre;RecDe;RecIz;Coluna1;Coluna2
200630;200630046;I;17;9;24;41;12;34;I,17,41;I,17,41,12;,;2006;11,5;;25;;
200625;200625018;I;23;18;24;41;13;13;I,23,41;I,23,41,13;,;2006;2,5;;32;;
200626;200626002;I;11;15;24;41;13;13;I,11,41;I,11,41,13;,;2006;5,5;;35;;
200721;200721104;I;11;15;24;41;13;13;I,11,41;I,11,41,13;,;2007;5,5;;35;;
210103;210103042;I;14;26;24;41;13;13;I,14,41;I,14,41,13;,;2101;-5,5;;24;;
200602;200602068;D;22;29;24;41;14;26;D,22,41;D,22,41,14;,;2006;-8,5;3;;;
200722;200722077;D;7;32;24;41;14;26;D,7,41;D,7,41,14;,;2007;-11,5;6;;;
200730;200730110;I;29;31;24;41;14;26;I,29,41;I,29,41,14;,;2007;-10,5;;32;;
201028;201028058;I;14;26;24;41;14;26;I,14,41;I,14,41,14;,;2010;-5,5;;0;;
201226;201226088;I;14;26;24;41;14;26;I,14,41;I,14,41,14;,;2012;-5,5;;0;;
201227;201227022;I;14;;24;41;14;26;I,14,41;I,14,41,14;,;2012;20,5;;26;;
210106;210106036;I;1;24;24;41;14;26;I,1,41;I,1,41,14;,;2101;-3,5;;2;;
200604;200604016;D;22;29;24;41;15;3;D,22,41;D,22,41,15;,;2006;-8,5;26;;;
200617;200617059;D;12;34;24;41;15;3;D,12,41;D,12,41,15;,;2006;-13,5;31;;;
201207;201207063;D;1;24;24;41;15;3;D,1,41;D,1,41,15;,;2012;-3,5;21;;;
200602;200602015;I;5;20;24;41;15;3;I,5,41;I,5,41,15;,;2006;0,5;;20;;
200604;200604013;I;5;20;24;41;15;3;I,5,41;I,5,41,15;,;2006;0,5;;20;;
200605;200605051;I;5;20;24;41;15;3;I,5,41;I,5,41,15;,;2006;0,5;;20;;
200618;200618006;I;23;18;24;41;15;3;I,23,41;I,23,41,15;,;2006;2,5;;22;;
200718;200718028;I;6;11;24;41;15;3;I,6,41;I,6,41,15;,;2007;9,5;;29;;
200726;200726034;I;23;18;24;41;15;3;I,23,41;I,23,41,15;,;2007;2,5;;22;;
201202;201202002;I;1;24;24;41;15;3;I,1,41;I,1,41,15;,;2012;-3,5;;16;;
200610;200610016;D;28;33;24;41;16;22;D,28,41;D,28,41,16;,;2006;-12,5;11;;;
200627;200627069;D;7;32;24;41;16;22;D,7,41;D,7,41,16;,;2006;-11,5;10;;;
200703;200703018;I;27;12;24;41;16;22;I,27,41;I,27,41,16;,;2007;8,5;;10;;
201228;201228032;I;33;23;24;41;16;18;I,33,41;I,33,41,16;,;2012;-2,5;;32;;
200624;200624079;D;29;31;24;41;17;9;D,29,41;D,29,41,17;,;2006;-10,5;22;;;
201208;201208069;D;1;24;24;41;17;9;D,1,41;D,1,41,17;,;2012;-3,5;15;;;
200708;200708026;I;6;11;24;41;17;9;I,6,41;I,6,41,17;,;2007;9,5;;35;;
200624;200624001;D;29;31;24;41;18;30;D,29,41;D,29,41,18;,;2006;-10,5;1;;;
200630;200630061;D;35;35;24;41;18;30;D,35,41;D,35,41,18;,;2006;-14,5;5;;;
200710;200710105;D;35;35;24;41;18;30;D,35,41;D,35,41,18;,;2007;-14,5;5;;;
201207;201207009;D;20;25;24;41;18;30;D,20,41;D,20,41,18;,;2012;-4,5;32;;;
200618;200618032;I;11;15;24;41;18;30;I,11,41;I,11,41,18;,;2006;5,5;;15;;
201202;201202032;I;14;26;24;41;18;30;I,14,41;I,14,41,18;,;2012;-5,5;;4;;
201218;201218100;I;20;25;24;41;18;30;I,20,41;I,20,41,18;,;2012;-4,5;;5;;
201227;201227041;D;20;;24;41;19;4;D,20,41;D,20,41,19;,;2012;20,5;33;;;
210106;210106049;D;20;25;24;41;19;4;D,20,41;D,20,41,19;,;2101;-4,5;21;;;
200616;200616102;I;10;19;24;41;19;4;I,10,41;I,10,41,19;,;2006;1,5;;22;;
200624;200624142;I;5;20;24;41;19;4;I,5,41;I,5,41,19;,;2006;0,5;;21;;
200625;200625148;I;8;17;24;41;19;4;I,8,41;I,8,41,19;,;2006;3,5;;24;;
200720;200720092;I;5;20;24;41;19;4;I,5,41;I,5,41,19;,;2007;0,5;;21;;
201207;201207014;I;33;23;24;41;19;4;I,33,41;I,33,41,19;,;2012;-2,5;;18;;
200624;200624125;D;12;34;24;41;20;25;D,12,41;D,12,41,20;,;2006;-13,5;9;;;
201102;201102077;D;16;22;24;41;20;25;D,16,41;D,16,41,20;,;2011;-1,5;34;;;
200613;200613140;I;10;19;24;41;20;25;I,10,41;I,10,41,20;,;2006;1,5;;6;;
201204;201204007;D;16;22;24;41;21;6;D,16,41;D,16,41,21;,;2012;-1,5;16;;;
200606;200606113;I;8;17;24;41;21;6;I,8,41;I,8,41,21;,;2006;3,5;;26;;
200616;200616068;I;36;14;24;41;21;6;I,36,41;I,36,41,21;,;2006;6,5;;29;;
200626;200626008;I;10;19;24;41;21;6;I,10,41;I,10,41,21;,;2006;1,5;;24;;
201217;201217080;I;14;26;24;41;21;6;I,14,41;I,14,41,21;,;2012;-5,5;;17;;
201213;201213037;D;33;23;24;41;22;29;D,33,41;D,33,41,22;,;2012;-2,5;31;;;
200609;200609013;I;10;19;24;41;22;29;I,10,41;I,10,41,22;,;2006;1,5;;10;;
200611;200611117;I;10;19;24;41;22;29;I,10,41;I,10,41,22;,;2006;1,5;;10;;
200612;200612095;I;5;20;24;41;22;29;I,5,41;I,5,41,22;,;2006;0,5;;9;;
200717;200717118;I;34;10;24;41;22;29;I,34,41;I,34,41,22;,;2007;10,5;;19;;
201213;201213097;D;20;25;24;41;23;18;D,20,41;D,20,41,23;,;2012;-4,5;7;;;
201227;201227027;D;1;;24;41;23;18;D,1,41;D,1,41,23;,;2012;20,5;19;;;
201228;201228051;D;33;23;24;41;23;18;D,33,41;D,33,41,23;,;2012;-2,5;5;;;
200607;200607108;D;14;26;24;41;24;21;D,14,41;D,14,41,24;,;2006;-5,5;5;;;
200614;200614129;D;28;33;24;41;24;21;D,28,41;D,28,41,24;,;2006;-12,5;12;;;
200704;200704079;D;3;36;24;41;24;21;D,3,41;D,3,41,24;,;2007;-15,5;15;;;
200706;200706083;D;35;35;24;41;24;21;D,35,41;D,35,41,24;,;2007;-14,5;14;;;
200712;200712029;D;3;36;24;41;24;21;D,3,41;D,3,41,24;,;2007;-15,5;15;;;
210103;210103051;D;20;25;24;41;24;21;D,20,41;D,20,41,24;,;2101;-4,5;4;;;
200614;200614048;I;5;20;24;41;24;21;I,5,41;I,5,41,24;,;2006;0,5;;1;;
200721;200721042;I;23;18;24;41;24;21;I,23,41;I,23,41,24;,;2007;2,5;;3;;
201211;201211004;I;20;25;24;41;24;21;I,20,41;I,20,41,24;,;2012;-4,5;;33;;
200624;200624023;D;29;31;24;41;25;8;D,29,41;D,29,41,25;,;2006;-10,5;23;;;
200710;200710087;D;0;1;24;41;25;8;D,0,41;D,0,41,25;,;2007;19,5;30;;;
201229;201229005;D;1;24;24;41;25;8;D,1,41;D,1,41,25;,;2012;-3,5;16;;;
200723;200723004;I;8;17;24;41;25;8;I,8,41;I,8,41,25;,;2007;3,5;;28;;
200728;200728042;I;8;17;24;41;25;8;I,8,41;I,8,41,25;,;2007;3,5;;28;;
200617;200617075;D;12;34;24;41;26;37;D,12,41;D,12,41,26;,;2006;-13,5;34;;;
200712;200712099;D;15;3;24;41;26;37;D,15,41;D,15,41,26;,;2007;17,5;3;;;
200720;200720005;D;29;31;24;41;26;37;D,29,41;D,29,41,26;,;2007;-10,5;31;;;
200722;200722043;D;35;35;24;41;26;37;D,35,41;D,35,41,26;,;2007;-14,5;35;;;
201220;201220039;D;20;25;24;41;26;37;D,20,41;D,20,41,26;,;2012;-4,5;25;;;
200726;200726102;I;23;18;24;41;26;37;I,23,41;I,23,41,26;,;2007;2,5;;19;;
200729;200729002;I;30;16;24;41;26;37;I,30,41;I,30,41,26;,;2007;4,5;;21;;
200718;200718029;D;15;3;24;41;27;12;D,15,41;D,15,41,27;,;2007;17,5;28;;;
200726;200726077;D;35;35;24;41;27;12;D,35,41;D,35,41,27;,;2007;-14,5;23;;;
200612;200612021;I;10;19;24;41;27;12;I,10,41;I,10,41,27;,;2006;1,5;;30;;
200707;200707112;I;13;13;24;41;27;12;I,13,41;I,13,41,27;,;2007;7,5;;36;;
200709;200709090;I;11;15;24;41;27;12;I,11,41;I,11,41,27;,;2007;5,5;;34;;
200722;200722108;I;13;13;24;41;27;12;I,13,41;I,13,41,27;,;2007;7,5;;36;;
200729;200729024;I;8;17;24;41;27;12;I,8,41;I,8,41,27;,;2007;3,5;;32;;
201218;201218050;I;14;26;24;41;27;12;I,14,41;I,14,41,27;,;2012;-5,5;;23;;
200624;200624063;D;29;31;24;41;28;33;D,29,41;D,29,41,28;,;2006;-10,5;35;;;
200625;200625049;D;35;35;24;41;28;33;D,35,41;D,35,41,28;,;2006;-14,5;2;;;
200723;200723103;D;18;30;24;41;28;33;D,18,41;D,18,41,28;,;2007;-9,5;34;;;
200729;200729072;I;8;17;24;41;28;33;I,8,41;I,8,41,28;,;2007;3,5;;16;;
201227;201227088;I;31;;24;41;28;33;I,31,41;I,31,41,28;,;2012;20,5;;33;;
200607;200607100;D;7;32;24;41;29;31;D,7,41;D,7,41,29;,;2006;-11,5;1;;;
200728;200728073;D;29;31;24;41;29;31;D,29,41;D,29,41,29;,;2007;-10,5;0;;;
201217;201217013;D;20;25;24;41;29;31;D,20,41;D,20,41,29;,;2012;-4,5;31;;;
200609;200609057;I;13;13;24;41;29;31;I,13,41;I,13,41,29;,;2006;7,5;;18;;
200616;200616100;I;23;18;24;41;29;31;I,23,41;I,23,41,29;,;2006;2,5;;13;;
200720;200720004;I;10;19;24;41;29;31;I,10,41;I,10,41,29;,;2007;1,5;;12;;
201209;201210004;I;33;23;24;41;29;31;I,33,41;I,33,41,29;,;2012;-2,5;;8;;
201229;201229060;I;20;25;24;41;29;31;I,20,41;I,20,41,29;,;2012;-4,5;;6;;
200709;200709075;D;35;35;24;41;30;16;D,35,41;D,35,41,30;,;2007;-14,5;19;;;
200720;200720035;D;29;31;24;41;30;16;D,29,41;D,29,41,30;,;2007;-10,5;15;;;
200630;200630084;I;13;13;24;41;30;16;I,13,41;I,13,41,30;,;2006;7,5;;3;;
200706;200706062;I;13;13;24;41;30;16;I,13,41;I,13,41,30;,;2007;7,5;;3;;
200725;200725066;I;23;18;24;41;30;16;I,23,41;I,23,41,30;,;2007;2,5;;35;;
201216;201216096;I;20;25;24;41;30;16;I,20,41;I,20,41,30;,;2012;-4,5;;28;;
200601;200601009;D;28;33;24;41;31;27;D,28,41;D,28,41,31;,;2006;-12,5;6;;;
200610;200610162;D;28;33;24;41;31;27;D,28,41;D,28,41,31;,;2006;-12,5;6;;;
200725;200725115;D;29;31;24;41;31;27;D,29,41;D,29,41,31;,;2007;-10,5;4;;;
200730;200730019;D;29;31;24;41;31;27;D,29,41;D,29,41,31;,;2007;-10,5;4;;;
201203;201203021;D;33;23;24;41;31;27;D,33,41;D,33,41,31;,;2012;-2,5;33;;;
200617;200617020;I;10;19;24;41;31;27;I,10,41;I,10,41,31;,;2006;1,5;;8;;
200702;200702152;I;27;12;24;41;31;27;I,27,41;I,27,41,31;,;2007;8,5;;15;;
200717;200717091;D;35;35;24;41;32;2;D,35,41;D,35,41,32;,;2007;-14,5;33;;;
201102;201102027;D;1;24;24;41;32;2;D,1,41;D,1,41,32;,;2011;-3,5;22;;;
201202;201202119;D;20;25;24;41;32;2;D,20,41;D,20,41,32;,;2012;-4,5;23;;;
200703;200703020;I;23;18;24;41;32;2;I,23,41;I,23,41,32;,;2007;2,5;;21;;
201209;201209072;I;20;25;24;41;32;2;I,20,41;I,20,41,32;,;2012;-4,5;;14;;
200728;200728067;D;28;33;24;41;33;23;D,28,41;D,28,41,33;,;2007;-12,5;10;;;
201206;201206019;D;20;25;24;41;33;23;D,20,41;D,20,41,33;,;2012;-4,5;2;;;
200729;200729007;D;29;31;24;41;34;10;D,29,41;D,29,41,34;,;2007;-10,5;21;;;
201229;201229047;D;33;23;24;41;34;10;D,33,41;D,33,41,34;,;2012;-2,5;13;;;
200613;200613002;I;36;14;24;41;34;10;I,36,41;I,36,41,34;,;2006;6,5;;33;;
200712;200712044;I;13;13;24;41;34;10;I,13,41;I,13,41,34;,;2007;7,5;;34;;
200624;200624107;D;18;30;24;41;35;35;D,18,41;D,18,41,35;,;2006;-9,5;32;;;
201218;201218079;D;16;22;24;41;35;35;D,16,41;D,16,41,35;,;2012;-1,5;24;;;
210106;210106112;I;1;24;24;41;35;35;I,1,41;I,1,41,35;,;2101;-3,5;;11;;
200717;200717003;D;7;32;24;41;36;14;D,7,41;D,7,41,36;,;2007;-11,5;18;;;
201213;201213095;D;24;21;24;41;36;14;D,24,41;D,24,41,36;,;2012;-0,5;7;;;
200604;200604060;D;28;33;24,16;42;0;1;D,28,42;D,28,42,0;,;2006;-12;32;;;
200613;200613119;D;3;36;24,16;42;0;1;D,3,42;D,3,42,0;,;2006;-15;35;;;
200609;200609084;D;18;30;24,16;42;2;7;D,18,42;D,18,42,2;,;2006;-9;23;;;
201209;201209043;D;20;25;24,16;42;3;36;D,20,42;D,20,42,3;,;2012;-4;26;;;
201218;201218003;D;31;27;24,16;42;3;36;D,31,42;D,31,42,3;,;2012;-6;28;;;
200728;200728082;I;8;17;24,16;42;3;36;I,8,42;I,8,42,3;,;2007;4;;19;;
200630;200630091;D;35;35;24,16;42;5;20;D,35,42;D,35,42,5;,;2006;-14;15;;;
201202;201202015;D;1;24;24,16;42;5;20;D,1,42;D,1,42,5;,;2012;-3;4;;;
200603;200603009;I;5;20;24,16;42;5;20;I,5,42;I,5,42,5;,;2006;1;;0;;
200606;200606111;I;8;17;24,16;42;5;20;I,8,42;I,8,42,5;,;2006;4;;3;;
210105;210105078;I;14;26;24,16;42;5;20;I,14,42;I,14,42,5;,;2101;-5;;31;;
200601;200601073;D;28;33;24,16;42;6;11;D,28,42;D,28,42,6;,;2006;-12;22;;;
200720;200720065;D;28;33;24,16;42;6;11;D,28,42;D,28,42,6;,;2007;-12;22;;;
200725;200725054;I;10;19;24,16;42;6;11;I,10,42;I,10,42,6;,;2007;2;;29;;
201222;201222020;I;31;27;24,16;42;6;11;I,31,42;I,31,42,6;,;2012;-6;;21;;
200604;200604121;I;10;19;24,16;42;7;32;I,10,42;I,10,42,7;,;2006;2;;13;;
200604;200604050;D;35;35;24,16;42;9;28;D,35,42;D,35,42,9;,;2006;-14;7;;;
200608;200608020;D;22;29;24,16;42;9;28;D,22,42;D,22,42,9;,;2006;-8;1;;;
200612;200612080;D;31;27;24,16;42;9;28;D,31,42;D,31,42,9;,;2006;-6;36;;;
210107;210107011;D;33;23;24,16;42;10;19;D,33,42;D,33,42,10;,;2101;-2;4;33;;
200604;200604062;D;28;33;24,16;42;11;15;D,28,42;D,28,42,11;,;2006;-12;18;;;
201213;201213031;D;20;25;24,16;42;12;34;D,20,42;D,20,42,12;,;2012;-4;28;;;
200627;200627036;I;9;28;24,16;42;12;34;I,9,42;I,9,42,12;,;2006;-7;;6;;
201202;201202071;D;14;26;24,16;42;13;13;D,14,42;D,14,42,13;,;2012;-5;13;;;
200614;200614067;D;18;30;24,16;42;14;26;D,18,42;D,18,42,14;,;2006;-9;4;;;
200709;200709093;D;0;1;24,16;42;14;26;D,0,42;D,0,42,14;,;2007;20;12;;;
200601;200601088;I;10;19;24,16;42;14;26;I,10,42;I,10,42,14;,;2006;2;;7;;
200605;200605062;D;22;29;24,16;42;15;3;D,22,42;D,22,42,15;,;2006;-8;26;;;
200705;200705059;D;35;35;24,16;42;15;3;D,35,42;D,35,42,15;,;2007;-14;32;;;
200613;200613022;I;10;19;24,16;42;15;3;I,10,42;I,10,42,15;,;2006;2;;21;;
200608;200608084;D;22;29;24,16;42;16;22;D,22,42;D,22,42,16;,;2006;-8;7;;;
200609;200609108;D;22;29;24,16;42;16;22;D,22,42;D,22,42,16;,;2006;-8;7;;;
200722;200722047;D;35;35;24,16;42;16;22;D,35,42;D,35,42,16;,;2007;-14;13;;;
201206;201206113;D;1;24;24,16;42;16;22;D,1,42;D,1,42,16;,;2012;-3;2;;;
201221;201221070;I;31;27;24,16;42;16;22;I,31,42;I,31,42,16;,;2012;-6;;32;;
200604;200604048;D;7;32;24,16;42;17;9;D,7,42;D,7,42,17;,;2006;-11;23;;;
200603;200603070;D;18;30;24,16;42;18;30;D,18,42;D,18,42,18;,;2006;-9;0;;;
200604;200604110;D;22;29;24,16;42;18;30;D,22,42;D,22,42,18;,;2006;-8;36;;;
201221;201221055;D;33;23;24,16;42;18;30;D,33,42;D,33,42,18;,;2012;-2;30;;;
200607;200607089;I;10;19;24,16;42;18;30;I,10,42;I,10,42,18;,;2006;2;;11;;
200609;200609058;D;29;31;24,16;42;21;6;D,29,42;D,29,42,21;,;2006;-10;25;;;
200613;200613058;I;23;18;24,16;42;22;29;I,23,42;I,23,42,22;,;2006;3;;11;;
200601;200601028;I;5;20;24,16;42;23;18;I,5,42;I,5,42,23;,;2006;1;;35;;
201208;201208116;I;14;26;24,16;42;24;21;I,14,42;I,14,42,24;,;2012;-5;;32;;
201229;201229080;I;31;27;24,16;42;24;21;I,31,42;I,31,42,24;,;2012;-6;;31;;
200617;200617041;D;29;31;24,16;42;25;8;D,29,42;D,29,42,25;,;2006;-10;23;;;
200712;200712057;D;3;36;24,16;42;25;8;D,3,42;D,3,42,25;,;2007;-15;28;;;
200712;200712012;I;36;14;24,16;42;25;8;I,36,42;I,36,42,25;,;2007;7;;31;;
200707;200707105;D;3;36;24,16;42;26;37;D,3,42;D,3,42,26;,;2007;-15;36;;;
200729;200729019;D;29;31;24,16;42;26;37;D,29,42;D,29,42,26;,;2007;-10;31;;;
201207;201207017;D;33;23;24,16;42;27;12;D,33,42;D,33,42,27;,;2012;-2;11;;;
200614;200614150;I;10;19;24,16;42;27;12;I,10,42;I,10,42,27;,;2006;2;;30;;
200726;200726121;D;7;32;24,16;42;28;33;D,7,42;D,7,42,28;,;2007;-11;36;;;
201216;201216009;D;14;26;24,16;42;28;33;D,14,42;D,14,42,28;,;2012;-5;30;;;
201203;201203056;I;31;27;24,16;42;28;33;I,31,42;I,31,42,28;,;2012;-6;;6;;
200708;200708121;D;19;4;24,16;42;29;31;D,19,42;D,19,42,29;,;2007;17;10;;;
200726;200726054;I;10;19;24,16;42;30;16;I,10,42;I,10,42,30;,;2007;2;;34;;
200613;200613125;D;28;33;24,16;42;31;27;D,28,42;D,28,42,31;,;2006;-12;6;;;
200613;200613083;D;28;33;24,16;42;32;2;D,28,42;D,28,42,32;,;2006;-12;31;;;
200607;200607093;I;5;20;24,16;42;32;2;I,5,42;I,5,42,32;,;2006;1;;19;;
200803;200803035;D;29;31;24,16;42;33;23;D,29,42;D,29,42,33;,;2008;-10;8;;;
200717;200717058;I;30;16;24,16;42;33;23;I,30,42;I,30,42,33;,;2007;5;;7;;
200604;200604145;I;5;20;24,16;42;34;10;I,5,42;I,5,42,34;,;2006;1;;27;;
200630;200630019;D;26;37;24,16;42;35;35;D,26,42;D,26,42,35;,;2006;-16;2;;;
201226;201226019;D;31;27;24,16;42;35;35;D,31,42;D,31,42,35;,;2012;-6;29;;;
200617;200617022;I;8;17;24,16;42;35;35;I,8,42;I,8,42,35;,;2006;4;;18;;
210107;210107036;I;14;26;24,16;42;35;35;I,14,42;I,14,42,35;,;2101;-5;28;9;;
200606;200606152;D;29;31;24,16;42;36;14;D,29,42;D,29,42,36;,;2006;-10;17;;;
200704;200704109;D;35;35;16;43;0;1;D,35,43;D,35,43,0;,;2007;-13,5;34;;;
200708;200708059;D;0;1;16;43;0;1;D,0,43;D,0,43,0;,;2007;20,5;0;;;
200717;200717120;I;30;16;16;43;0;1;I,30,43;I,30,43,0;,;2007;5,5;;22;;
201208;201208130;I;31;27;16;43;0;1;I,31,43;I,31,43,0;,;2012;-5,5;;11;;
200626;200626037;D;22;29;16;43;1;24;D,22,43;D,22,43,1;,;2006;-7,5;5;;;
200806;200806058;I;11;15;16;43;1;24;I,11,43;I,11,43,1;,;2008;6,5;;9;;
200610;200610081;I;5;20;16;43;2;7;I,5,43;I,5,43,2;,;2006;1,5;;24;;
200705;200705020;I;30;16;16;43;2;7;I,30,43;I,30,43,2;,;2007;5,5;;28;;
200802;200802122;I;23;18;16;43;2;7;I,23,43;I,23,43,2;,;2008;3,5;;26;;
201226;201226068;I;14;26;16;43;2;7;I,14,43;I,14,43,2;,;2012;-4,5;;18;;
200806;200806071;D;26;37;16;43;3;36;D,26,43;D,26,43,3;,;2008;-15,5;1;;;
201204;201204061;D;1;24;16;43;3;36;D,1,43;D,1,43,3;,;2012;-2,5;25;;;
200608;200608077;I;10;19;16;43;3;36;I,10,43;I,10,43,3;,;2006;2,5;;17;;
200806;200806056;I;30;16;16;43;3;36;I,30,43;I,30,43,3;,;2008;5,5;;20;;
200613;200613051;D;35;35;16;43;4;5;D,35,43;D,35,43,4;,;2006;-13,5;30;;;
200617;200617109;D;29;31;16;43;4;5;D,29,43;D,29,43,4;,;2006;-9,5;26;;;
201209;201209035;D;1;24;16;43;4;5;D,1,43;D,1,43,4;,;2012;-2,5;19;;;
200610;200610111;I;10;19;16;43;4;5;I,10,43;I,10,43,4;,;2006;2,5;;23;;
201203;201203022;I;31;27;16;43;4;5;I,31,43;I,31,43,4;,;2012;-5,5;;15;;
200703;200703147;D;26;37;16;43;5;20;D,26,43;D,26,43,5;,;2007;-15,5;17;;;
200708;200708089;D;32;2;16;43;5;20;D,32,43;D,32,43,5;,;2007;19,5;19;;;
200726;200726065;D;7;32;16;43;5;20;D,7,43;D,7,43,5;,;2007;-10,5;12;;;
201211;201211029;D;31;27;16;43;5;20;D,31,43;D,31,43,5;,;2012;-5,5;7;;;
200706;200706080;I;30;16;16;43;5;20;I,30,43;I,30,43,5;,;2007;5,5;;4;;
200718;200718062;I;30;16;16;43;5;20;I,30,43;I,30,43,5;,;2007;5,5;;4;;
200730;200730108;I;8;17;16;43;5;20;I,8,43;I,8,43,5;,;2007;4,5;;3;;
201217;201217056;I;33;23;16;43;5;20;I,33,43;I,33,43,5;,;2012;-1,5;;34;;
201227;201227002;I;31;;16;43;5;20;I,31,43;I,31,43,5;,;2012;21,5;;20;;
200609;200609076;D;18;30;16;43;6;11;D,18,43;D,18,43,6;,;2006;-8,5;19;;;
201213;201213013;D;20;25;16;43;6;11;D,20,43;D,20,43,6;,;2012;-3,5;14;;;
200611;200611145;I;24;21;16;43;6;11;I,24,43;I,24,43,6;,;2006;0,5;;27;;
200710;200710098;I;36;14;16;43;6;11;I,36,43;I,36,43,6;,;2007;7,5;;34;;
200712;200712050;I;5;20;16;43;6;11;I,5,43;I,5,43,6;,;2007;1,5;;28;;
201208;201208062;I;1;24;16;43;6;11;I,1,43;I,1,43,6;,;2012;-2,5;;24;;
200630;200630071;D;0;1;16;43;7;32;D,0,43;D,0,43,7;,;2006;20,5;6;;;
200729;200729073;D;28;33;16;43;7;32;D,28,43;D,28,43,7;,;2007;-11,5;1;;;
200803;200803031;D;29;31;16;43;7;32;D,29,43;D,29,43,7;,;2008;-9,5;36;;;
201213;201213081;D;20;25;16;43;7;32;D,20,43;D,20,43,7;,;2012;-3,5;30;;;
200726;200726064;I;8;17;16;43;7;32;I,8,43;I,8,43,7;,;2007;4,5;;15;;
200729;200729108;I;30;16;16;43;7;32;I,30,43;I,30,43,7;,;2007;5,5;;16;;
200613;200613039;D;18;30;16;43;8;17;D,18,43;D,18,43,8;,;2006;-8,5;13;;;
200703;200703091;D;3;36;16;43;8;17;D,3,43;D,3,43,8;,;2007;-14,5;19;;;
201213;201213027;D;20;25;16;43;8;17;D,20,43;D,20,43,8;,;2012;-3,5;8;;;
201028;201028018;I;20;25;16;43;8;17;I,20,43;I,20,43,8;,;2010;-3,5;;29;;
201217;201217010;I;31;27;16;43;8;17;I,31,43;I,31,43,8;,;2012;-5,5;;27;;
210102;210102062;I;9;28;16;43;8;17;I,9,43;I,9,43,8;,;2101;-6,5;;26;;
200602;200602098;D;18;30;16;43;9;28;D,18,43;D,18,43,9;,;2006;-8,5;2;;;
200617;200617101;D;28;33;16;43;9;28;D,28,43;D,28,43,9;,;2006;-11,5;5;;;
200722;200722069;D;3;36;16;43;9;28;D,3,43;D,3,43,9;,;2007;-14,5;8;;;
200705;200705004;I;30;16;16;43;9;28;I,30,43;I,30,43,9;,;2007;5,5;;12;;
201202;201202062;I;31;27;16;43;9;28;I,31,43;I,31,43,9;,;2012;-5,5;;1;;
210107;210107057;D;20;25;16;43;9;28;D,20,43;D,20,43,9;,;2101;-3,5;34;3;;
200609;200609012;D;19;4;16;43;10;19;D,19,43;D,19,43,10;,;2006;17,5;22;;;
200616;200616101;D;29;31;16;43;10;19;D,29,43;D,29,43,10;,;2006;-9,5;12;;;
200726;200726037;D;18;30;16;43;10;19;D,18,43;D,18,43,10;,;2007;-8,5;11;;;
200723;200723002;I;5;20;16;43;10;19;I,5,43;I,5,43,10;,;2007;1,5;;36;;
201029;201029038;I;31;27;16;43;10;19;I,31,43;I,31,43,10;,;2010;-5,5;;29;;
201030;201030006;I;14;26;16;43;10;19;I,14,43;I,14,43,10;,;2010;-4,5;;30;;
201213;201213016;I;14;26;16;43;10;19;I,14,43;I,14,43,10;,;2012;-4,5;;30;;
200614;200614003;D;28;33;16;43;11;15;D,28,43;D,28,43,11;,;2006;-11,5;18;;;
200710;200710057;D;3;36;16;43;11;15;D,3,43;D,3,43,11;,;2007;-14,5;21;;;
201202;201202059;D;14;26;16;43;11;15;D,14,43;D,14,43,11;,;2012;-4,5;11;;;
201226;201226094;I;14;26;16;43;11;15;I,14,43;I,14,43,11;,;2012;-4,5;;26;;
210103;210103014;I;31;27;16;43;11;15;I,31,43;I,31,43,11;,;2101;-5,5;;25;;
200705;200705119;D;3;36;16;43;12;34;D,3,43;D,3,43,12;,;2007;-14,5;2;;;
200726;200726109;D;12;34;16;43;12;34;D,12,43;D,12,43,12;,;2007;-12,5;0;;;
200802;200802119;D;7;32;16;43;12;34;D,7,43;D,7,43,12;,;2008;-10,5;35;;;
200706;200706028;I;36;14;16;43;12;34;I,36,43;I,36,43,12;,;2007;7,5;;20;;
201207;201207082;I;31;27;16;43;12;34;I,31,43;I,31,43,12;,;2012;-5,5;;7;;
200603;200603036;D;26;37;16;43;13;13;D,26,43;D,26,43,13;,;2006;-15,5;24;;;
200722;200722095;D;29;31;16;43;13;13;D,29,43;D,29,43,13;,;2007;-9,5;18;;;
200808;200808027;D;3;36;16;43;13;13;D,3,43;D,3,43,13;,;2008;-14,5;23;;;
200605;200605059;I;10;19;16;43;13;13;I,10,43;I,10,43,13;,;2006;2,5;;31;;
200709;200709036;I;27;12;16;43;13;13;I,27,43;I,27,43,13;,;2007;9,5;;1;;
210102;210102086;I;9;28;16;43;13;13;I,9,43;I,9,43,13;,;2101;-6,5;;22;;
200606;200606092;D;7;32;16;43;14;26;D,7,43;D,7,43,14;,;2006;-10,5;6;;;
201221;201221075;D;14;26;16;43;14;26;D,14,43;D,14,43,14;,;2012;-4,5;0;;;
200625;200625128;I;5;20;16;43;14;26;I,5,43;I,5,43,14;,;2006;1,5;;6;;
200707;200707118;I;13;13;16;43;14;26;I,13,43;I,13,43,14;,;2007;8,5;;13;;
200712;200712054;I;24;21;16;43;14;26;I,24,43;I,24,43,14;,;2007;0,5;;5;;
201221;201221027;D;33;23;16;43;15;3;D,33,43;D,33,43,15;,;2012;-1,5;20;;;
200607;200607003;I;5;20;16;43;15;3;I,5,43;I,5,43,15;,;2006;1,5;;20;;
